1912,New York Giants,Fred Snodgrass,0.727,0.551,0.176,down,loser
1912,New York Giants,Jeff Tesreau,0.393,0.819,0.0,null,loser
1912,New York Giants,Art Wilson,0.771,2.0,0.0,null,loser
1912,Boston Red Sox,Neal Ball,0.535,0.0,0.0,null,winner
1912,Boston Red Sox,Hugh Bedient,0.506,0.0,0.0,null,winner
1912,Boston Red Sox,Hick Cady,0.71,0.273,0.43699998,down,winner
1912,Boston Red Sox,Bill Carrigan,0.656,0.0,0.0,null,winner
1912,Boston Red Sox,Ray Collins,0.492,0.0,0.0,null,winner
1912,Boston Red Sox,Clyde Engle,0.647,1.0,0.0,null,winner
1912,Boston Red Sox,Larry Gardner,0.832,0.687,0.14500004,down,winner
1912,Boston Red Sox,Charley Hall,0.734,1.8,0.0,null,winner
1912,Boston Red Sox,Olaf Henriksen,0.868,3.0,0.0,null,winner
1912,Boston Red Sox,Harry Hooper,0.653,0.791,0.13800001,up,winner
1912,Boston Red Sox,Duffy Lewis,0.754,0.517,0.23699999,down,winner
1912,Boston Red Sox,Buck O'Brien,0.36,0.0,0.0,null,winner
1912,Boston Red Sox,Tris Speaker,1.031,0.849,0.18200004,down,winner
1912,Boston Red Sox,Jake Stahl,0.801,0.563,0.23799998,down,winner
1912,Boston Red Sox,Heinie Wagner,0.717,0.442,0.275,down,winner
1912,Boston Red Sox,Smoky Joe Wood,0.784,0.661,0.0,null,winner
1912,Boston Red Sox,Steve Yerkes,0.629,0.669,0.04000002,up,winner
1913,New York Giants,George Burns,0.723,0.463,0.26,down,loser
1913,New York Giants,Claude Cooper,0.816,NaN,0.0,null,loser
1913,New York Giants,Doc Crandall,0.775,0.0,0.0,null,loser
1913,New York Giants,Al Demaree,0.281,0.0,0.0,null,loser
1913,New York Giants,Larry Doyle,0.752,0.34,0.41199997,down,loser
1913,New York Giants,Art Fletcher,0.735,0.628,0.10699999,down,loser
1913,New York Giants,Eddie Grant,0.519,0.0,0.0,null,loser
1913,New York Giants,Buck Herzog,0.739,0.105,0.634,down,loser
1913,New York Giants,Rube Marquard,0.49,0.0,0.0,null,loser
1913,New York Giants,Christy Mathewson,0.428,1.267,0.0,null,loser
1913,New York Giants,Moose McCormick,0.693,1.0,0.0,null,loser
1913,New York Giants,Larry McLean,0.66,1.0,0.0,null,loser
1913,New York Giants,Fred Merkle,0.688,0.747,0.0,null,loser
